episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/policy_0,policy_reward_min/policy_1,policy_reward_max/policy_0,policy_reward_max/policy_1,policy_reward_mean/policy_0,policy_reward_mean/policy_1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_policy_0_reward,hist_stats/policy_policy_1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_1/learner_stats/allreduce_latency,info/learner/policy_1/learner_stats/grad_gnorm,info/learner/policy_1/learner_stats/cur_kl_coeff,info/learner/policy_1/learner_stats/cur_lr,info/learner/policy_1/learner_stats/total_loss,info/learner/policy_1/learner_stats/policy_loss,info/learner/policy_1/learner_stats/vf_loss,info/learner/policy_1/learner_stats/vf_explained_var,info/learner/policy_1/learner_stats/kl,info/learner/policy_1/learner_stats/entropy,info/learner/policy_1/learner_stats/entropy_coeff,info/learner/policy_0/learner_stats/allreduce_latency,info/learner/policy_0/learner_stats/grad_gnorm,info/learner/policy_0/learner_stats/cur_kl_coeff,info/learner/policy_0/learner_stats/cur_lr,info/learner/policy_0/learner_stats/total_loss,info/learner/policy_0/learner_stats/policy_loss,info/learner/policy_0/learner_stats/vf_loss,info/learner/policy_0/learner_stats/vf_explained_var,info/learner/policy_0/learner_stats/kl,info/learner/policy_0/learner_stats/entropy,info/learner/policy_0/learner_stats/entropy_coeff
-400.0,-600.0,-540.0,2000.0,10,1,20000,0,40000,False,10,1,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-05-48,1704787548,297.1985385417938,297.1985385417938,9632,DESKTOP-CC49RT1,127.0.0.1,297.1985385417938,0,1,-300.0,-300.0,-200.0,-200.0,-270.0,-270.0,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0]",0.4884578020511511,2.511060975157114,0.07447764418267123,7.616586395754981,0.0,214211.724,93.366,419.297,47698.889,82615.6,242.085,5.984,20000,40000,20000,40000,18.119477434679336,53.565320665083135,0.0,181.26715,0.2,0.0005,648.0538452148437,1.2481403080855102e-06,648.0538452148437,-1.0609626770019531e-05,2.354825170969299e-09,3.2188698291778564,0.01,0.0,204.1073,0.2,0.0005,654.8196899414063,1.0401439748619624e-06,654.8196899414063,-2.7418136596679688e-06,3.6065091191250787e-10,3.218871831893921,0.01
-400.0,-600.0,-500.0,2000.0,10,1,40000,0,80000,False,20,2,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-10-44,1704787844,296.15671038627625,593.3552489280701,9632,DESKTOP-CC49RT1,127.0.0.1,593.3552489280701,0,2,-300.0,-300.0,-200.0,-200.0,-250.0,-250.0,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0]",0.48282438527043503,2.5085405966138556,0.07502875397000704,7.609367000235084,0.0,255137.217,78.389,410.547,48715.478,82685.929,241.879,6.982,40000,80000,40000,80000,18.062619047619044,55.006666666666675,0.0,160.57004,0.1,0.0004950000001,529.7369018554688,5.581664980880419e-07,529.7369018554688,2.1696090698242188e-05,2.5625002064710855e-09,3.2188692569732664,0.01,0.0,141.93423,0.1,0.0004950000001,533.04990234375,3.577327690074128e-07,533.04990234375,-4.00543212890625e-05,2.4046659885534893e-09,3.2188719272613526,0.01
-400.0,-600.0,-500.0,2000.0,10,1,60000,0,120000,False,30,3,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-15-39,1704788139,294.80367040634155,888.1589193344116,9632,DESKTOP-CC49RT1,127.0.0.1,888.1589193344116,0,3,-300.0,-300.0,-200.0,-200.0,-250.0,-250.0,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0]",0.4820402632908909,2.505499754621685,0.07506085799747696,7.598549993432205,0.0,268439.601,74.505,407.119,49125.662,82644.869,241.999,6.708,60000,120000,60000,120000,17.65382775119617,55.48827751196172,0.0,167.71896,0.05,0.0004900000002,542.3134399414063,4.0147781588117937e-07,542.3134399414063,-3.504753112792969e-05,9.429396818916302e-10,3.2188690662384034,0.01,0.0,121.69035,0.05,0.0004900000002,549.1860229492188,4.265308385598132e-07,549.1860229492188,-8.320808410644531e-05,1.3232020257269995e-09,3.2188716888427735,0.01
-400.0,-600.0,-505.0,2000.0,10,1,80000,0,160000,False,40,4,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-23-22,1704788602,462.6126341819763,1350.771553516388,9632,DESKTOP-CC49RT1,127.0.0.1,1350.771553516388,0,4,-300.0,-300.0,-200.0,-200.0,-252.5,-252.5,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0]",0.49681027490840046,2.5862085740098064,0.07723269343430603,7.811095462774306,0.0,300802.604,66.489,458.299,43639.634,98758.32,202.515,6.271,80000,160000,80000,160000,53.87188940092166,60.163440860215054,0.0,120.4576,0.025,0.00048500000029999996,572.6794555664062,9.532928593181112e-08,572.6794555664062,-4.1961669921875e-05,-2.9795289568923523e-10,3.218869209289551,0.01,0.0,132.5656,0.025,0.00048500000029999996,572.5473388671875,2.9499054450266015e-07,572.5473388671875,1.4424324035644531e-05,2.971757806502495e-09,3.2188718795776365,0.01
-400.0,-600.0,-500.32,2000.0,10,1,100000,0,200000,False,50,5,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-30-10,1704789010,408.6109254360199,1759.3824789524078,9632,DESKTOP-CC49RT1,127.0.0.1,1759.3824789524078,0,5,-300.0,-300.0,-200.0,-200.0,-250.16,-250.16,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -416.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0]",0.510337241106699,2.67112453582749,0.07909940477168287,7.954411607214029,0.0,323645.656,61.796,464.017,43101.873,107168.417,186.622,7.207,100000,200000,100000,200000,42.52322357019064,61.11993067590987,0.0,178.29567,0.0125,0.00048000000040000003,573.7567626953125,1.7539024730339747e-07,573.7567626953125,-3.361701965332031e-05,2.136477206260423e-09,3.218869209289551,0.01,0.0,150.16916,0.0125,0.00048000000040000003,576.4740600585938,3.948974593437349e-07,576.4740600585938,-1.3589859008789062e-05,1.1296618890321852e-09,3.2188720703125,0.01
-400.0,-600.0,-493.6,2000.0,10,1,120000,0,240000,False,60,6,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-37-09,1704789429,418.609801530838,2177.992280483246,9632,DESKTOP-CC49RT1,127.0.0.1,2177.992280483246,0,6,-300.0,-300.0,-200.0,-200.0,-246.8,-246.8,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -416.0, -600.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0]",0.523723802513644,2.7555725406804616,0.0808964215743988,8.111550284202172,0.0,345329.771,57.916,454.837,43971.808,106949.469,187.004,7.169,120000,240000,120000,240000,46.08915254237289,61.54491525423729,0.0,158.83301,0.00625,0.00047500000050000005,519.023974609375,2.8372764453443723e-07,519.023974609375,2.5570392608642578e-05,1.3259386337158285e-09,3.218869209289551,0.01,0.0,147.11299,0.00625,0.00047500000050000005,522.3810180664062,3.931236209453459e-07,522.3810180664062,-2.7418136596679688e-05,1.264118699995098e-09,3.218871831893921,0.01
-400.0,-600.0,-488.8,2000.0,10,1,140000,0,280000,False,70,7,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-43-24,1704789804,374.6676297187805,2552.6599102020264,9632,DESKTOP-CC49RT1,127.0.0.1,2552.6599102020264,0,7,-300.0,-300.0,-200.0,-200.0,-244.4,-244.4,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -416.0, -600.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0]",0.5342358083440335,2.828500318780674,0.08237264628644529,8.221855257442423,0.0,349349.509,57.249,453.037,44146.542,106969.478,186.969,7.142,140000,280000,140000,280000,34.947169811320755,61.73188679245283,0.0,260.7339,0.003125,0.0004700000006,481.7482666015625,3.2549858115515916e-07,481.7482666015625,-4.661083221435547e-05,2.0342233286729796e-09,3.218869352340698,0.01,0.0,216.49104,0.003125,0.0004700000006,489.6188171386719,2.5619506223151233e-07,489.6188171386719,-1.895427703857422e-05,1.8978171811845357e-10,3.218871831893921,0.01
-400.0,-600.0,-490.2,2000.0,10,1,160000,0,320000,False,80,8,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-48-49,1704790129,325.4658980369568,2878.125808238983,9632,DESKTOP-CC49RT1,127.0.0.1,2878.125808238983,0,8,-300.0,-300.0,-200.0,-200.0,-245.1,-245.1,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -416.0, -600.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0]",0.5413735090154052,2.878490651623011,0.08336636411909833,8.293246883804223,0.0,348572.269,57.377,448.741,44569.11,104785.699,190.866,6.994,160000,320000,160000,320000,26.454782608695655,58.97239130434782,0.0,295.24554,0.0015625,0.0004650000007,575.4113159179688,2.3690223738270788e-07,575.4113159179688,-2.0265579223632812e-06,-1.5182364792448722e-09,3.218869209289551,0.01,0.0,264.32733,0.0015625,0.0004650000007,580.2098754882812,1.7995834706852064e-07,580.2098754882812,-3.933906555175781e-05,-8.072895130162294e-11,3.2188720703125,0.01
-400.0,-600.0,-486.84444444444443,2000.0,10,1,180000,0,360000,False,90,9,33774_00000,3f96bab7bda54719aa4c2733bb19e03b,2024-01-09_16-54-09,1704790449,320.2757980823517,3198.401606321335,9632,DESKTOP-CC49RT1,127.0.0.1,3198.401606321335,0,9,-300.0,-300.0,-200.0,-200.0,-243.42222222222222,-243.42222222222222,"[-600.0, -600.0, -600.0, -400.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -416.0, -600.0, -400.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -600.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -400.0, -400.0, -600.0, -600.0, -400.0, -400.0, -400.0, -600.0, -400.0]","[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0]","[-300.0, -300.0, -300.0, -200.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -208.0, -300.0, -200.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -300.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -200.0, -200.0, -300.0, -300.0, -200.0, -200.0, -200.0, -300.0, -200.0]",0.5462270299851494,2.912806881974424,0.08400328579640856,8.339933495193144,0.0,345545.732,57.879,445.534,44889.94,102973.402,194.225,6.996,180000,360000,180000,360000,25.12626931567329,59.56490066225166,0.0,306.25372,0.00078125,0.0004600000008,515.9087768554688,4.192638325725695e-07,515.9087768554688,-3.337860107421875e-06,-1.047579412105648e-09,3.2188697338104246,0.01,0.0,321.56445,0.00078125,0.0004600000008,518.460205078125,3.002929648054931e-07,518.460205078125,-1.9311904907226562e-05,9.787761018342778e-10,3.218871831893921,0.01
